Time [s],UART
13.807724036,1
13.807726028,0
13.807727016,1
13.807730628,0
13.807732608,1
13.807735596,0
13.807736584,1
13.807738576,0
13.807739564,1
13.807743172,0
13.807746148,1
13.807747148,0
13.807749128,1
13.807751124,0
13.807752112,1
13.807755720,0
13.807756708,1
13.807757708,0
13.807759692,1
13.807760692,0
13.807761680,1
13.807763672,0
13.807764660,1
13.807768272,0
13.807770252,1
13.807773240,0
13.807774228,1
13.807776220,0
13.807777208,1
13.807780816,0
13.807781800,1
13.807784788,0
13.807786772,1
13.807788768,0
13.807789756,1
13.809360972,0
13.809361956,1
13.809362956,0
13.809363944,1
13.809367924,0
13.809369904,1
13.809378176,0
13.809379160,1
13.809380160,0
13.809383132,1
13.809385128,0
13.809387108,1
13.809391644,0
13.809392632,1
13.809393632,0
13.809394616,1
13.809396612,0
13.809400580,1
13.809404188,0
13.809406168,1
13.809407168,0
13.809408156,1
13.809409156,0
13.809413128,1
13.845153376,0
13.845154360,1
13.845157348,0
13.845158332,1
13.845159332,0
13.845160316,1
13.845161316,0
13.845162300,1
13.845165908,0
13.845166892,1
13.845167896,0
13.845171864,1
13.845173856,0
13.845174844,1
13.845178448,0
13.845179436,1
13.845180436,0
13.845182416,1
13.845183416,0
13.845184404,1
13.845186396,0
13.845187380,1
13.845190988,0
13.845193960,1
13.845194960,0
13.845195948,1
13.845198936,0
13.845199920,1
13.845203528,0
13.845206500,1
13.845208492,0
13.845209480,1
13.845210480,0
13.845212460,1
13.845216064,0
13.845222020,1
13.845223016,0
13.845225000,1
14.430887420,0
14.430888408,1
14.430890404,0
14.430892384,1
14.430893384,0
14.430894372,1
14.430895372,0
14.430896360,1
14.430899972,0
14.430900960,1
14.430901960,0
14.430905932,1
14.430907928,0
14.430908916,1
14.430912528,0
14.430913516,1
14.430914516,0
14.430915500,1
14.430917496,0
14.430918484,1
14.430920480,0
14.430921468,1
14.430925080,0
14.430930044,1
14.430933036,0
14.430934024,1
14.430937632,0
14.430940608,1
14.430942604,0
14.430943592,1
14.430945588,0
14.430946576,1
14.430950188,0
14.430951172,1
14.430952176,0
14.430953164,1
14.430954164,0
14.430956148,1
14.430958140,0
14.430959128,1
14.524639252,0
14.524640236,1
14.524641240,0
14.524642228,1
14.524646216,0
14.524648200,1
14.524656664,0
14.524661632,1
14.524663628,0
14.524665608,1
14.524670156,0
14.524673132,1
14.524675128,0
14.524676116,1
14.524677116,0
14.524679100,1
14.524682712,0
14.524688676,1
14.524689676,0
14.524691660,1
14.551597024,0
14.551598008,1
14.551600004,0
14.551603968,1
14.551604968,0
14.551605956,1
14.551609560,0
14.551610548,1
14.551614524,0
14.551615512,1
14.551617504,0
14.551618492,1
14.551622096,0
14.551624076,1
14.551627064,0
14.551628052,1
14.551630048,0
14.551631032,1
14.551634644,0
14.551636624,1
14.551638620,0
14.551639604,1
14.551642592,0
14.551643580,1
14.551647188,0
14.551648172,1
14.551649176,0
14.551650160,1
14.551651160,0
14.551653144,1
14.551655140,0
14.551656128,1
14.551659736,0
14.551661720,1
14.551662720,0
14.551664700,1
14.551667692,0
14.551668680,1
14.551672288,0
14.551675264,1
14.551676264,0
14.551677252,1
14.551680240,0
14.551681228,1
14.551684840,0
14.551687816,1
14.551689808,0
14.551690796,1
14.551691796,0
14.551693780,1
14.551697388,0
14.551703352,1
14.551704348,0
14.551706332,1
14.552491948,0
14.552492932,1
14.552493936,0
14.552494924,1
14.552496916,0
14.552498896,1
14.552499900,0
14.552500884,1
14.552504496,0
14.552505480,1
14.552506484,0
14.552508460,1
14.552509460,0
14.552510448,1
14.552512440,0
14.552513428,1
14.552517036,0
14.552519016,1
14.552522000,0
14.552522988,1
14.552524980,0
14.552525968,1
14.552529576,0
14.552530560,1
14.552531560,0
14.552532548,1
14.552534540,0
14.552536520,1
14.552537520,0
14.552538508,1
14.552542112,0
14.552543096,1
14.552544100,0
14.552545084,1
14.552546084,0
14.552548064,1
14.552550056,0
14.552551040,1
14.552554644,0
14.552555632,1
14.552556632,0
14.552560596,1
14.552562584,0
14.552563572,1
14.552567176,0
14.552569156,1
14.552572136,0
14.552573124,1
14.552575116,0
14.552576104,1
14.552579708,0
14.552580692,1
14.552581692,0
14.552582676,1
14.552584668,0
14.552586648,1
14.552587648,0
14.552588632,1
14.552592240,0
14.552593224,1
14.552594224,0
14.552598192,1
14.552600180,0
14.552601168,1
14.552604772,0
14.552608740,1
14.552612716,0
14.552613704,1
14.552617308,0
14.552618296,1
14.552619292,0
14.552620280,1
14.552624256,0
14.552626240,1
14.552629848,0
14.552630832,1
14.552632828,0
14.552633812,1
14.552635804,0
14.552636792,1
14.552637792,0
14.552638780,1
14.552664616,0
14.552665600,1
14.552666604,0
14.552667588,1
14.552669584,0
14.552670572,1
14.552671572,0
14.552673552,1
14.552677040,0
14.552682004,1
14.552684000,0
14.552685980,1
14.552689464,0
14.552691448,1
14.552694436,0
14.552695424,1
14.552696424,0
14.552698408,1
14.552701896,0
14.552702880,1
14.552703884,0
14.552706860,1
14.552708852,0
14.552710836,1
14.552714316,0
14.552715300,1
14.552718284,0
14.552719272,1
14.552721264,0
14.552723240,1
14.552726724,0
14.552727708,1
14.552728708,0
14.552729696,1
14.552730696,0
14.552731684,1
14.552733676,0
14.552735660,1
14.552739148,0
14.552741128,1
14.552743124,0
14.552744112,1
14.552746104,0
14.552748084,1
14.552751568,0
14.552752552,1
14.552753552,0
14.552756528,1
14.552758520,0
14.552760500,1
14.552763984,0
14.552764972,1
14.552765972,0
14.552767952,1
14.552770940,0
14.552772920,1
14.552776964,0
14.552779940,1
14.552781932,0
14.552782920,1
14.552783920,0
14.552785900,1
14.552812604,0
14.552813588,1
14.552814592,0
14.552815576,1
14.552817568,0
14.552818556,1
14.552819556,0
14.552821536,1
14.552825020,0
14.552829980,1
14.552831972,0
14.552833956,1
14.552837436,0
14.552839416,1
14.552842404,0
14.552843392,1
14.552844388,0
14.552846368,1
14.552849848,0
14.552850836,1
14.552851836,0
14.552854808,1
14.552856796,0
14.552858776,1
14.552862256,0
14.552864236,1
14.552866228,0
14.552867216,1
14.552869208,0
14.552871188,1
14.552874672,0
14.552878644,1
14.552881628,0
14.552883608,1
14.552887088,0
14.552889068,1
14.552890068,0
14.552892044,1
14.552894036,0
14.552896016,1
14.552899496,0
14.552900480,1
14.552901480,0
14.552902464,1
14.552903464,0
14.552904452,1
14.552906444,0
14.552908424,1
14.552911904,0
14.552912892,1
14.552913892,0
14.552916864,1
14.552918856,0
14.552920836,1
14.552924876,0
14.552927848,1
14.552929840,0
14.552930824,1
14.552931824,0
14.552933804,1
14.552960508,0
14.552961492,1
14.552962496,0
14.552963480,1
14.552965472,0
14.552966460,1
14.552967460,0
14.552969440,1
14.552972920,0
14.552977880,1
14.552979872,0
14.552981856,1
14.552985340,0
14.552987316,1
14.552990304,0
14.552991292,1
14.552992288,0
14.552994272,1
14.552997752,0
14.552998740,1
14.552999740,0
14.553002712,1
14.553004700,0
14.553006680,1
14.553010160,0
14.553011144,1
14.553012144,0
14.553013132,1
14.553014128,0
14.553015116,1
14.553017108,0
14.553019088,1
14.553022572,0
14.553024552,1
14.553026544,0
14.553027532,1
14.553029524,0
14.553031504,1
14.553034988,0
14.553039948,1
14.553041936,0
14.553043920,1
14.553047396,0
14.553051364,1
14.553054348,0
14.553056332,1
14.553059812,0
14.553063776,1
14.553066760,0
14.553068744,1
14.553072780,0
14.553073768,1
14.553074764,0
14.553075752,1
14.553078732,0
14.553079720,1
14.553080716,0
14.553081704,1
14.553085304,0
14.553086292,1
14.553087288,0
14.553088276,1
14.553090264,0
14.553094228,1
14.553097828,0
14.553099808,1
14.553100804,0
14.553101792,1
14.553102788,0
14.553106756,1
14.579601052,0
14.579603032,1
14.579605028,0
14.579608000,1
14.579609004,0
14.579609992,1
14.579613604,0
14.579615584,1
14.579617576,0
14.579620556,1
14.579621552,0
14.579622544,1
14.579626152,0
14.579629128,1
14.579630128,0
14.579631116,1
14.579632112,0
14.579633104,1
14.579634104,0
14.579635092,1
14.579638700,0
14.579641676,1
14.579643672,0
14.579644660,1
14.579645660,0
14.579647640,1
14.579651252,0
14.579657208,1
14.579658208,0
14.579660192,1
14.601794596,0
14.601795580,1
14.601796580,0
14.601797564,1
14.601799560,0
14.601803528,1
14.601807132,0
14.601809112,1
14.601810112,0
14.601811100,1
14.601812100,0
14.601816064,1
14.603657248,0
14.603658232,1
14.603659232,0
14.603660216,1
14.603662212,0
14.603663196,1
14.603665188,0
14.603666176,1
14.603669784,0
14.603670768,1
14.603671772,0
14.603672756,1
14.603673756,0
14.603675736,1
14.603677728,0
14.603678716,1
14.603682320,0
14.603683308,1
14.603684308,0
14.603688272,1
14.603690264,0
14.603691252,1
14.603694860,0
14.603696840,1
14.603699824,0
14.603700812,1
14.603702808,0
14.603703796,1
14.603707400,0
14.603708388,1
14.603709388,0
14.603710376,1
14.603714356,0
14.603716340,1
14.603741104,0
14.603746060,1
14.603748056,0
14.603750036,1
14.603753520,0
14.603755500,1
14.603758484,0
14.603759468,1
14.603760468,0
14.603762448,1
14.603765932,0
14.603766916,1
14.603768908,0
14.603770888,1
14.603772880,0
14.603774864,1
14.603778344,0
14.603779332,1
14.603782316,0
14.603783304,1
14.603785296,0
14.603787280,1
14.603790760,0
14.603791744,1
14.603792744,0
14.603793732,1
14.603794728,0
14.603795716,1
14.603797708,0
14.603799688,1
14.603803168,0
14.603805148,1
14.603806148,0
14.603808124,1
14.603810116,0
14.603812096,1
14.603815580,0
14.603816564,1
14.603819548,0
14.603820536,1
14.603822528,0
14.603824504,1
14.603827988,0
14.603829968,1
14.603831960,0
14.603832948,1
14.603834940,0
14.603836924,1
14.603840964,0
14.603841952,1
14.603842952,0
14.603843936,1
14.603845932,0
14.603849900,1
14.603853504,0
14.603855488,1
14.603856484,0
14.603857472,1
14.603858472,0
14.603862436,1
14.603868276,0
14.603873232,1
14.603874232,0
14.603875220,1
14.603876216,0
14.603877208,1
14.603880808,0
14.603881796,1
14.603882796,0
14.603883784,1
14.603884780,0
14.603887756,1
14.603888752,0
14.603889740,1
14.603893348,0
14.603894332,1
14.603895332,0
14.603900292,1
14.603901288,0
14.603902276,1
14.603905880,0
14.603906868,1
14.603908860,0
14.603909848,1
14.603910848,0
14.603912828,1
14.603913828,0
14.603914816,1
14.603918424,0
14.603920404,1
14.603923392,0
14.603924376,1
14.603925376,0
14.603927360,1
14.603930964,0
14.603935928,1
14.603938916,0
14.603939904,1
14.603943508,0
14.603944496,1
14.603948472,0
14.603949460,1
14.603951452,0
14.603952440,1
14.603956044,0
14.603957032,1
14.603959024,0
14.603961000,1
14.603963988,0
14.603964976,1
14.603968584,0
14.603974540,1
14.603975536,0
14.603977520,1
14.603981128,0
14.603982116,1
14.603984108,0
14.603985096,1
14.603987088,0
14.603988076,1
14.603989076,0
14.603990064,1
14.604127784,0
14.604129760,1
14.604130764,0
14.604132744,1
14.604134736,0
14.604136720,1
14.604141256,0
14.604144228,1
14.604146224,0
14.604147208,1
14.604148208,0
14.604150188,1
14.604153796,0
14.604159752,1
14.604160748,0
14.604162732,1
14.604300572,0
14.604301556,1
14.604303552,0
14.604305532,1
14.604307524,0
14.604309504,1
14.604314044,0
14.604317016,1
14.604319008,0
14.604319996,1
14.604320992,0
14.604322972,1
14.604326580,0
14.604332536,1
14.604333532,0
14.604335516,1
14.604473828,0
14.604474812,1
14.604475816,0
14.604478788,1
14.604480784,0
14.604482768,1
14.604486252,0
14.604491212,1
14.604493208,0
14.604495188,1
14.604499728,0
14.604502704,1
14.604504696,0
14.604505684,1
14.604506684,0
14.604508664,1
14.604512272,0
14.604518228,1
14.604519224,0
14.604521208,1
14.604659048,0
14.604662020,1
14.604663020,0
14.604664008,1
14.604666000,0
14.604667980,1
14.604672520,0
14.604675492,1
14.604677484,0
14.604678472,1
14.604679472,0
14.604681452,1
14.604685056,0
14.604691008,1
14.604692008,0
14.604693988,1
14.604832268,0
14.604833252,1
14.604834252,0
14.604837224,1
14.604839220,0
14.604841200,1
14.604844684,0
14.604846664,1
14.604848660,0
14.604849648,1
14.604851640,0
14.604853620,1
14.604858160,0
14.604861132,1
14.604863124,0
14.604864108,1
14.604865108,0
14.604867088,1
14.604870692,0
14.604876644,1
14.604877640,0
14.604879624,1
14.605017484,0
14.605019464,1
14.605021460,0
14.605022448,1
14.605024444,0
14.605026424,1
14.605030964,0
14.605033936,1
14.605035932,0
14.605036920,1
14.605037916,0
14.605039900,1
14.605043508,0
14.605049460,1
14.605050456,0
14.605052440,1
14.605190644,0
14.605191628,1
14.605192632,0
14.605195604,1
14.605197596,0
14.605199576,1
14.605203060,0
14.605206036,1
14.605207036,0
14.605208024,1
14.605210016,0
14.605212000,1
14.605216544,0
14.605219520,1
14.605221512,0
14.605222500,1
14.605223500,0
14.605225480,1
14.605229088,0
14.605235048,1
14.605236044,0
14.605238028,1
14.605376304,0
14.605379276,1
14.605380280,0
14.605381264,1
14.605383260,0
14.605385240,1
14.605388724,0
14.605390704,1
14.605391704,0
14.605393684,1
14.605395676,0
14.605397656,1
14.605402196,0
14.605405168,1
14.605407160,0
14.605408148,1
14.605409148,0
14.605411132,1
14.605414736,0
14.605420692,1
14.605421688,0
14.605423672,1
14.605562400,0
14.605563384,1
14.605565380,0
14.605567360,1
14.605569356,0
14.605571336,1
14.605574820,0
14.605575804,1
14.605576808,0
14.605578788,1
14.605581776,0
14.605583756,1
14.605587240,0
14.605589220,1
14.605590220,0
14.605592204,1
14.605594196,0
14.605596176,1
14.605600716,0
14.605603688,1
14.605605680,0
14.605606668,1
14.605607664,0
14.605609648,1
14.605613252,0
14.605619204,1
14.605620204,0
14.605622184,1
14.605760452,0
14.605762432,1
14.605763432,0
14.605765412,1
14.605767408,0
14.605769388,1
14.605772872,0
14.605775844,1
14.605776844,0
14.605777828,1
14.605779820,0
14.605781800,1
14.605786332,0
14.605789304,1
14.605791296,0
14.605792284,1
14.605793284,0
14.605795260,1
14.605798868,0
14.605804820,1
14.605805816,0
14.605807800,1
14.605813888,0
14.605814872,1
14.605815872,0
14.605816860,1
14.605819844,0
14.605820832,1
14.605821832,0
14.605822820,1
14.605826424,0
14.605827412,1
14.605828412,0
14.605829400,1
14.605831392,0
14.605835360,1
14.605838964,0
14.605840944,1
14.605841944,0
14.605842932,1
14.605843932,0
14.605847900,1
14.605853804,0
14.605858768,1
14.605859764,0
14.605860752,1
14.605861752,0
14.605862740,1
14.605866344,0
14.605867332,1
14.605868332,0
14.605869320,1
14.605870320,0
14.605873292,1
14.605874292,0
14.605875280,1
14.605878888,0
14.605879872,1
14.605880872,0
14.605885836,1
14.605886832,0
14.605887820,1
14.605891428,0
14.605892416,1
14.605894408,0
14.605895396,1
14.605896396,0
14.605898376,1
14.605899372,0
14.605900360,1
14.605903968,0
14.605905948,1
14.605908936,0
14.605909924,1
14.605910920,0
14.605912900,1
14.605916508,0
14.605918484,1
14.605920476,0
14.605921464,1
14.605924448,0
14.605925436,1
14.605929044,0
14.605930028,1
14.605931028,0
14.605934996,1
14.605936988,0
14.605937976,1
14.605941584,0
14.605944560,1
14.605946552,0
14.605947540,1
14.605949532,0
14.605950520,1
14.605954132,0
14.605960084,1
14.605961084,0
14.605963068,1
14.605966676,0
14.605967664,1
14.605969656,0
14.605970644,1
14.605972636,0
14.605973624,1
14.605974624,0
14.605975612,1
14.606003076,0
14.606008036,1
14.606010028,0
14.606012012,1
14.606015496,0
14.606017480,1
14.606020464,0
14.606021452,1
14.606022452,0
14.606024432,1
14.606027916,0
14.606028900,1
14.606029904,0
14.606031884,1
14.606034872,0
14.606036852,1
14.606040336,0
14.606042316,1
14.606043316,0
14.606045296,1
14.606047288,0
14.606049272,1
14.606052756,0
14.606054736,1
14.606055736,0
14.606057716,1
14.606059708,0
14.606061692,1
14.606065176,0
14.606069144,1
14.606072132,0
14.606074116,1
14.606077600,0
14.606078588,1
14.606079588,0
14.606082564,1
14.606084556,0
14.606086536,1
14.606090020,0
14.606094980,1
14.606096972,0
14.606098956,1
14.606102996,0
14.606105968,1
14.606107960,0
14.606108948,1
14.606109948,0
14.606111928,1
14.606115536,0
14.606121496,1
14.606122492,0
14.606124476,1
14.606151992,0
14.606156956,1
14.606158948,0
14.606160932,1
14.606164416,0
14.606166396,1
14.606169380,0
14.606170368,1
14.606171368,0
14.606173348,1
14.606176832,0
14.606177820,1
14.606180808,0
14.606181792,1
14.606183788,0
14.606185768,1
14.606189252,0
14.606194216,1
14.606196212,0
14.606198192,1
14.606201676,0
14.606205648,1
14.606208632,0
14.606210616,1
14.606214100,0
14.606215088,1
14.606216088,0
14.606218068,1
14.606221056,0
14.606223036,1
14.606226520,0
14.606231484,1
14.606233476,0
14.606235460,1
14.606238940,0
14.606243904,1
14.606245896,0
14.606247876,1
14.606251916,0
14.606254892,1
14.606256884,0
14.606257872,1
14.606258868,0
14.606260848,1
14.606264452,0
14.606270412,1
14.606271408,0
14.606273392,1
14.606301824,0
14.606306776,1
14.606308768,0
14.606310748,1
14.606314228,0
14.606316204,1
14.606319188,0
14.606320176,1
14.606321176,0
14.606323152,1
14.606326632,0
14.606327616,1
14.606328616,0
14.606329604,1
14.606330600,0
14.606331588,1
14.606333576,0
14.606335556,1
14.606339036,0
14.606342008,1
14.606343008,0
14.606343996,1
14.606345988,0
14.606347968,1
14.606351448,0
14.606353428,1
14.606354428,0
14.606356408,1
14.606358400,0
14.606360380,1
14.606363856,0
14.606366832,1
14.606367828,0
14.606368820,1
14.606370808,0
14.606372792,1
14.606376272,0
14.606378252,1
14.606379252,0
14.606381236,1
14.606383224,0
14.606385208,1
14.606388688,0
14.606390668,1
14.606392660,0
14.606393648,1
14.606395640,0
14.606397616,1
14.606401656,0
14.606404628,1
14.606406620,0
14.606407608,1
14.606408608,0
14.606410588,1
14.606414192,0
14.606420144,1
14.606421140,0
14.606423120,1
14.606450604,0
14.606455560,1
14.606457552,0
14.606459532,1
14.606463012,0
14.606464992,1
14.606467976,0
14.606468964,1
14.606469960,0
14.606471940,1
14.606475420,0
14.606478396,1
14.606479396,0
14.606480384,1
14.606482376,0
14.606484356,1
14.606487840,0
14.606488824,1
14.606491812,0
14.606492800,1
14.606494796,0
14.606496776,1
14.606500260,0
14.606503240,1
14.606504236,0
14.606505228,1
14.606507220,0
14.606509204,1
14.606512688,0
14.606514668,1
14.606515668,0
14.606517652,1
14.606519644,0
14.606521628,1
14.606525112,0
14.606529088,1
14.606532072,0
14.606534056,1
14.606537540,0
14.606539520,1
14.606541516,0
14.606542504,1
14.606544500,0
14.606546480,1
14.606550524,0
14.606553500,1
14.606555492,0
14.606556480,1
14.606557480,0
14.606559460,1
14.606563068,0
14.606569024,1
14.606570020,0
14.606572004,1
14.606600444,0
14.606605404,1
14.606607396,0
14.606609376,1
14.606612856,0
14.606614836,1
14.606617820,0
14.606618808,1
14.606619804,0
14.606621788,1
14.606625268,0
14.606628240,1
14.606629240,0
14.606630228,1
14.606632220,0
14.606634200,1
14.606637684,0
14.606638668,1
14.606639668,0
14.606640656,1
14.606641652,0
14.606642644,1
14.606644636,0
14.606646616,1
14.606650100,0
14.606651084,1
14.606652084,0
14.606654068,1
14.606657052,0
14.606659032,1
14.606662516,0
14.606664496,1
14.606666488,0
14.606667476,1
14.606669468,0
14.606671452,1
14.606674932,0
14.606675920,1
14.606678908,0
14.606679896,1
14.606681888,0
14.606683868,1
14.606687352,0
14.606691320,1
14.606694308,0
14.606696288,1
14.606700332,0
14.606703304,1
14.606705300,0
14.606706288,1
14.606707284,0
14.606709268,1
14.606712876,0
14.606718832,1
14.606719832,0
14.606721812,1
14.606750252,0
14.606755212,1
14.606757204,0
14.606759184,1
14.606762668,0
14.606764648,1
14.606767636,0
14.606768624,1
14.606769620,0
14.606771600,1
14.606775084,0
14.606778060,1
14.606779056,0
14.606780044,1
14.606782036,0
14.606784016,1
14.606787496,0
14.606788484,1
14.606790480,0
14.606792456,1
14.606794448,0
14.606796428,1
14.606799908,0
14.606800896,1
14.606803884,0
14.606804868,1
14.606806860,0
14.606808840,1
14.606812320,0
14.606813308,1
14.606815300,0
14.606817280,1
14.606819272,0
14.606821256,1
14.606824736,0
14.606826716,1
14.606827716,0
14.606829700,1
14.606831692,0
14.606833672,1
14.606837152,0
14.606839136,1
14.606840136,0
14.606842116,1
14.606844108,0
14.606846088,1
14.606850128,0
14.606853104,1
14.606855092,0
14.606856084,1
14.606857080,0
14.606859064,1
14.606862668,0
14.606868624,1
14.606869620,0
14.606871604,1
14.606900048,0
14.606905008,1
14.606907000,0
14.606908980,1
14.606912464,0
14.606914444,1
14.606917432,0
14.606918416,1
14.606919416,0
14.606921396,1
14.606924880,0
14.606926860,1
14.606927860,0
14.606929840,1
14.606931832,0
14.606933812,1
14.606937296,0
14.606941260,1
14.606944244,0
14.606946228,1
14.606949708,0
14.606952680,1
14.606953680,0
14.606954668,1
14.606956656,0
14.606958636,1
14.606962120,0
14.606963108,1
14.606964104,0
14.606966084,1
14.606969072,0
14.606971056,1
14.606974536,0
14.606977508,1
14.606978508,0
14.606979496,1
14.606981488,0
14.606983468,1
14.606986948,0
14.606987936,1
14.606988936,0
14.606989924,1
14.606990920,0
14.606991908,1
14.606993900,0
14.606995884,1
14.606999924,0
14.607002896,1
14.607004888,0
14.607005876,1
14.607006872,0
14.607008852,1
14.607012452,0
14.607018404,1
14.607019400,0
14.607021384,1
14.607049820,0
14.607054780,1
14.607056772,0
14.607058748,1
14.607062228,0
14.607064208,1
14.607067192,0
14.607068180,1
14.607069176,0
14.607071156,1
14.607074640,0
14.607075624,1
14.607076624,0
14.607079596,1
14.607081588,0
14.607083568,1
14.607087052,0
14.607089032,1
14.607090032,0
14.607092012,1
14.607094004,0
14.607095984,1
14.607099464,0
14.607101444,1
14.607102444,0
14.607104424,1
14.607106416,0
14.607108396,1
14.607111880,0
14.607114852,1
14.607115852,0
14.607116840,1
14.607118832,0
14.607120812,1
14.607124296,0
14.607125284,1
14.607126280,0
14.607129256,1
14.607131244,0
14.607133224,1
14.607136708,0
14.607137696,1
14.607140680,0
14.607141668,1
14.607143656,0
14.607145636,1
14.607149676,0
14.607152652,1
14.607154640,0
14.607155628,1
14.607156628,0
14.607158608,1
14.607162216,0
14.607168168,1
14.607169168,0
14.607171148,1
14.607198412,0
14.607203372,1
14.607205368,0
14.607207348,1
14.607210832,0
14.607212812,1
14.607215800,0
14.607216788,1
14.607217784,0
14.607219764,1
14.607223248,0
14.607228212,1
14.607230204,0
14.607232188,1
14.607235668,0
14.607236656,1
14.607237656,0
14.607239636,1
14.607242620,0
14.607244604,1
14.607248084,0
14.607250064,1
14.607252056,0
14.607253044,1
14.607255036,0
14.607257020,1
14.607260504,0
14.607265464,1
14.607267456,0
14.607269436,1
14.607272920,0
14.607276888,1
14.607279872,0
14.607281852,1
14.607285332,0
14.607286320,1
14.607287320,0
14.607290296,1
14.607292288,0
14.607294272,1
14.607298312,0
14.607301284,1
14.607303276,0
14.607304264,1
14.607305264,0
14.607307244,1
14.607310848,0
14.607316804,1
14.607317800,0
14.607319784,1
14.607347912,0
14.607352864,1
14.607354856,0
14.607356836,1
14.607360320,0
14.607362296,1
14.607365284,0
14.607366272,1
14.607367272,0
14.607369248,1
14.607372732,0
14.607377692,1
14.607379684,0
14.607381668,1
14.607385152,0
14.607386136,1
14.607387136,0
14.607389116,1
14.607392100,0
14.607394080,1
14.607397564,0
14.607398552,1
14.607399552,0
14.607400536,1
14.607401536,0
14.607402524,1
14.607404516,0
14.607406496,1
14.607409976,0
14.607411960,1
14.607413948,0
14.607414936,1
14.607416928,0
14.607418908,1
14.607422388,0
14.607424368,1
14.607425364,0
14.607427348,1
14.607429340,0
14.607431320,1
14.607434804,0
14.607438772,1
14.607441756,0
14.607443736,1
14.607447776,0
14.607450752,1
14.607452744,0
14.607453732,1
14.607454728,0
14.607456712,1
14.607460316,0
14.607466272,1
14.607467268,0
14.607469248,1
14.607475212,0
14.607476200,1
14.607477200,0
14.607478184,1
14.607481172,0
14.607482156,1
14.607483156,0
14.607484144,1
14.607487752,0
14.607488736,1
14.607489736,0
14.607490724,1
14.607492716,0
14.607496684,1
14.607500288,0
14.607502268,1
14.607503268,0
14.607504256,1
14.607505252,0
14.607509224,1
14.681309536,0
14.681310520,1
14.681312512,0
14.681314492,1
14.681315488,0
14.681316476,1
14.681317476,0
14.681318460,1
14.681322068,0
14.681323056,1
14.681324056,0
14.681325040,1
14.681326040,0
14.681328020,1
14.681330016,0
14.681331000,1
14.681334608,0
14.681336588,1
14.681339572,0
14.681340560,1
14.681342552,0
14.681343540,1
14.681347148,0
14.681350120,1
14.681351116,0
14.681353100,1
14.681355092,0
14.681356076,1
14.681359684,0
14.681360672,1
14.681361672,0
14.681363648,1
14.681364648,0
14.681365636,1
14.681367628,0
14.681368616,1
14.681372224,0
14.681374204,1
14.681377188,0
14.681378172,1
14.681380168,0
14.681381156,1
14.681384764,0
14.681385748,1
14.681388740,0
14.681390720,1
14.681392716,0
14.681393700,1
14.682964592,0
14.682965576,1
14.682966584,0
14.682967568,1
14.682971560,0
14.682973540,1
14.682981820,0
14.682982808,1
14.682983808,0
14.682986784,1
14.682988780,0
14.682990768,1
14.682995312,0
14.682996300,1
14.682997304,0
14.682998292,1
14.683000288,0
14.683004260,1
14.683007868,0
14.683009852,1
14.683010852,0
14.683011840,1
14.683012840,0
14.683016816,1
14.711341224,0
14.711342208,1
14.711345192,0
14.711346180,1
14.711347180,0
14.711348164,1
14.711349164,0
14.711350152,1
14.711353756,0
14.711354740,1
14.711355740,0
14.711359704,1
14.711361696,0
14.711362680,1
14.711366284,0
14.711367272,1
14.711368272,0
14.711370252,1
14.711371248,0
14.711372236,1
14.711374228,0
14.711375216,1
14.711378824,0
14.711381796,1
14.711382792,0
14.711383784,1
14.711386768,0
14.711387756,1
14.711391364,0
14.711394340,1
14.711396332,0
14.711397320,1
14.711398320,0
14.711400300,1
14.711403904,0
14.711409860,1
14.711410856,0
14.711412840,1
15.003591328,0
15.003592312,1
15.003594308,0
15.003596288,1
15.003597292,0
15.003598276,1
15.003599276,0
15.003600264,1
15.003603872,0
15.003604860,1
15.003605860,0
15.003609828,1
15.003611820,0
15.003612808,1
15.003616416,0
15.003617404,1
15.003618404,0
15.003619392,1
15.003621384,0
15.003622372,1
15.003624368,0
15.003625356,1
15.003628964,0
15.003633928,1
15.003636916,0
15.003637904,1
15.003641512,0
15.003644488,1
15.003646480,0
15.003647468,1
15.003649460,0
15.003650448,1
15.003654060,0
15.003655044,1
15.003656044,0
15.003657032,1
15.003658032,0
15.003660012,1
15.003662008,0
15.003662992,1
15.097343132,0
15.097344116,1
15.097345120,0
15.097346104,1
15.097350092,0
15.097352072,1
15.097360536,0
15.097365500,1
15.097367492,0
15.097369476,1
15.097374020,0
15.097376996,1
15.097378988,0
15.097379976,1
15.097380976,0
15.097382960,1
15.097386568,0
15.097392524,1
15.097393524,0
15.097395508,1
15.508503168,0
15.508504156,1
15.508506152,0
15.508510120,1
15.508511120,0
15.508512108,1
15.508515720,0
15.508516708,1
15.508520688,0
15.508521676,1
15.508523672,0
15.508524656,1
15.508528268,0
15.508530252,1
15.508533240,0
15.508534228,1
15.508536220,0
15.508537208,1
15.508540820,0
15.508542800,1
15.508544792,0
15.508545780,1
15.508548768,0
15.508549756,1
15.508553368,0
15.508554352,1
15.508555356,0
15.508556340,1
15.508557340,0
15.508559324,1
15.508561316,0
15.508562304,1
15.508565912,0
15.508567896,1
15.508568896,0
15.508570876,1
15.508573864,0
15.508574852,1
15.508578460,0
15.508581432,1
15.508582432,0
15.508583420,1
15.508586408,0
15.508587396,1
15.508591004,0
15.508593980,1
15.508595972,0
15.508596960,1
15.508597960,0
15.508599940,1
15.508603552,0
15.508609508,1
